Year,Location,Bedrooms,Property_type,Rent,District
2014,"Goatstown, Dublin 14",Two bed,Apartment,1381.67,D14
2014,"Rathfarnham, Dublin 14",Two bed,Apartment,1205.97,D14
2014,Dublin 15,Two bed,Apartment,1045.28,D15
2014,"Ashtown, Dublin 15",Two bed,Apartment,1098.56,D15
2014,"Blanchardstown, Dublin 15",Two bed,Apartment,1021.86,D15
2014,"Carpenterstown, Dublin 15",Two bed,Apartment,1008.97,D15
2014,"Castleknock, Dublin 15",Two bed,Apartment,1173.27,D15
2014,"Clonee, Dublin 15",Two bed,Apartment,911.72,D15
2014,"Clonsilla, Dublin 15",Two bed,Apartment,974.9,D15
2014,"Coolmine, Dublin 15",Two bed,Apartment,981.36,D15
2014,"Mulhuddart, Dublin 15",Two bed,Apartment,866.67,D15
2014,"Ongar, Dublin 15",Two bed,Apartment,934.21,D15
2014,"Porterstown, Dublin 15",Two bed,Apartment,917.82,D15
2014,"Royal Canal Park, Dublin 15",Two bed,Apartment,1052.87,D15
2014,"Tyrrelstown, Dublin 15",Two bed,Apartment,870.59,D15
2014,Dublin 16,Two bed,Apartment,1231.9,D16
2014,"Ballinteer, Dublin 16",Two bed,Apartment,1300.27,D16
2014,"Dundrum, Dublin 16",Two bed,Apartment,1330.71,D16
2014,"Rathfarnham, Dublin 16",Two bed,Apartment,1181.42,D16
2014,Dublin 17,Two bed,Apartment,1009.62,D17
2014,"Malahide Road, Dublin 17",Two bed,Apartment,1046.61,D17
2014,"Northern Cross, Dublin 17",Two bed,Apartment,1000.22,D17
2014,Dublin 18,Two bed,Apartment,1272.49,D18
2014,"Cabinteely, Dublin 18",Two bed,Apartment,1145.46,D18
2014,"Carrickmines, Dublin 18",Two bed,Apartment,1294.42,D18
2014,"Foxrock, Dublin 18",Two bed,Apartment,1600.0,D18
2014,"Leopardstown, Dublin 18",Two bed,Apartment,1310.27,D18
2014,"Sandyford, Dublin 18",Two bed,Apartment,1322.2,D18
2014,"Stepaside, Dublin 18",Two bed,Apartment,1159.65,D18
2014,Dublin 20,Two bed,Apartment,1013.46,D20
2014,"Chapelizod, Dublin 20",Two bed,Apartment,1010.69,D20
2014,"Palmerstown, Dublin 20",Two bed,Apartment,997.61,D20
2014,Dublin 24,Two bed,Apartment,1018.95,D24
2014,"Ballycullen, Dublin 24",Two bed,Apartment,1032.39,D24
2014,"Citywest, Dublin 24",Two bed,Apartment,968.89,D24
2014,"Firhouse, Dublin 24",Two bed,Apartment,1015.97,D24
2014,"Tallaght, Dublin 24",Two bed,Apartment,1070.35,D24
2014,Dublin 1,Two bed,Other flats,900.99,D1
2014,Dublin 2,Two bed,Other flats,1289.93,D2
2014,Dublin 3,Two bed,Other flats,826.1,D3
2014,"Drumcondra, Dublin 3",Two bed,Other flats,846.54,D3
2014,Dublin 4,Two bed,Other flats,1104.93,D4
2014,"Ballsbridge, Dublin 4",Two bed,Other flats,1143.65,D4
2014,Dublin 6,Two bed,Other flats,954.0,D6
2014,"Ranelagh, Dublin 6",Two bed,Other flats,1010.47,D6
2014,"Rathgar, Dublin 6",Two bed,Other flats,1005.11,D6
2014,"Rathmines, Dublin 6",Two bed,Other flats,928.83,D6
2014,Dublin 6W,Two bed,Other flats,974.35,D6W
2014,Dublin 7,Two bed,Other flats,807.72,D7
2014,Dublin 8,Two bed,Other flats,853.61,D8
2014,"Portobello, Dublin 8",Two bed,Other flats,902.08,D8
2014,Dublin 9,Two bed,Other flats,916.35,D9
2014,Dublin 4,Three bed,Detached house,2176.95,D4
2014,"Ballsbridge, Dublin 4",Three bed,Detached house,2202.61,D4
2014,Dublin 14,Three bed,Detached house,1722.81,D14
2014,Dublin 15,Three bed,Detached house,1123.47,D15
2014,Dublin 18,Three bed,Detached house,1507.05,D18
2014,Dublin 24,Three bed,Detached house,1080.89,D24
2014,"Balbriggan, Dublin",Three bed,Semi detached house,905.37,D1
2014,"Blackrock, Dublin",Three bed,Semi detached house,1561.68,D18
2014,"Donabate, Dublin",Three bed,Semi detached house,1062.5,D13
2014,"Dun Laoghaire, Dublin",Three bed,Semi detached house,1481.71,D18
2014,"Killiney, Dublin",Three bed,Semi detached house,1427.1,D18
2014,"Kinsealy, Dublin",Three bed,Semi detached house,1115.3,D17
2014,"Lucan, Dublin",Three bed,Semi detached house,1085.89,D20
2014,"Lusk, Dublin",Three bed,Semi detached house,1044.18,D1
2014,"Malahide, Dublin",Three bed,Semi detached house,1398.55,D17
2014,"Rush, Dublin",Three bed,Semi detached house,969.76,D1
2014,"Saggart, Dublin",Three bed,Semi detached house,1080.91,D24
2014,"Shankill, Dublin",Three bed,Semi detached house,1249.24,D18
2014,"Skerries, Dublin",Three bed,Semi detached house,1060.56,D1
2014,"Stillorgan, Dublin",Three bed,Semi detached house,1573.83,D18
2014,"Swords, Dublin",Three bed,Semi detached house,1116.29,D17
2014,Dublin 3,Three bed,Semi detached house,1353.2,D3
2014,"Clontarf, Dublin 3",Three bed,Semi detached house,1483.86,D3
2014,"Drumcondra, Dublin 3",Three bed,Semi detached house,1389.48,D3
2014,Dublin 4,Three bed,Semi detached house,2081.36,D4
2014,"Ballsbridge, Dublin 4",Three bed,Semi detached house,2226.05,D4
2014,"Sandymount, Dublin 4",Three bed,Semi detached house,2073.69,D4
2014,Dublin 5,Three bed,Semi detached house,1185.14,D5
2014,"Artane, Dublin 5",Three bed,Semi detached house,1191.82,D5
2014,"Raheny, Dublin 5",Three bed,Semi detached house,1209.63,D5
2014,Dublin 6,Three bed,Semi detached house,1773.43,D6
2014,"Harolds Cross, Dublin 6",Three bed,Semi detached house,1515.0,D6
2014,"Ranelagh, Dublin 6",Three bed,Semi detached house,2053.16,D6
2014,"Rathgar, Dublin 6",Three bed,Semi detached house,1617.0,D6
2014,Dublin 6W,Three bed,Semi detached house,1398.73,D6W
2014,"Templeogue, Dublin 6W",Three bed,Semi detached house,1263.25,D6W
2014,"Terenure, Dublin 6W",Three bed,Semi detached house,1481.94,D6W
2014,Dublin 7,Three bed,Semi detached house,1221.07,D7
2014,"Cabra, Dublin 7",Three bed,Semi detached house,1167.45,D7
2014,"Navan Road, Dublin 7",Three bed,Semi detached house,1177.09,D7
2014,Dublin 8,Three bed,Semi detached house,1349.23,D8
2014,Dublin 9,Three bed,Semi detached house,1232.87,D9
2014,"Beaumont, Dublin 9",Three bed,Semi detached house,1227.61,D9
2014,"Drumcondra, Dublin 9",Three bed,Semi detached house,1391.56,D9
2014,"Glasnevin, Dublin 9",Three bed,Semi detached house,1239.27,D9
2014,"Santry, Dublin 9",Three bed,Semi detached house,1160.1,D9
2014,"Whitehall, Dublin 9",Three bed,Semi detached house,1215.38,D9
2014,Dublin 10,Three bed,Semi detached house,998.95,D10
2014,"Ballyfermot, Dublin 10",Three bed,Semi detached house,996.4,D10
2014,Dublin 11,Three bed,Semi detached house,1154.46,D11
2014,"Finglas, Dublin 11",Three bed,Semi detached house,1028.6,D11
2014,"Glasnevin, Dublin 11",Three bed,Semi detached house,1192.61,D11
2014,Dublin 12,Three bed,Semi detached house,1144.05,D12
2014,"Crumlin, Dublin 12",Three bed,Semi detached house,1152.63,D12
2014,"Drimnagh, Dublin 12",Three bed,Semi detached house,1145.0,D12
2014,"Walkinstown, Dublin 12",Three bed,Semi detached house,1111.71,D12
2014,Dublin 13,Three bed,Semi detached house,1152.52,D13
2014,Dublin 14,Three bed,Semi detached house,1516.56,D14
2014,"Churchtown, Dublin 14",Three bed,Semi detached house,1488.71,D14
2014,"Clonskeagh, Dublin 14",Three bed,Semi detached house,1729.38,D14
2014,"Dundrum, Dublin 14",Three bed,Semi detached house,1464.7,D14
2014,"Rathfarnham, Dublin 14",Three bed,Semi detached house,1350.38,D14
2014,Dublin 15,Three bed,Semi detached house,1073.67,D15
2014,"Blanchardstown, Dublin 15",Three bed,Semi detached house,1034.95,D15
2014,"Carpenterstown, Dublin 15",Three bed,Semi detached house,1133.97,D15
2014,"Castleknock, Dublin 15",Three bed,Semi detached house,1176.66,D15
2014,"Clonee, Dublin 15",Three bed,Semi detached house,1090.73,D15
2014,"Clonsilla, Dublin 15",Three bed,Semi detached house,1060.14,D15
2014,"Mulhuddart, Dublin 15",Three bed,Semi detached house,997.63,D15
2014,"Tyrrelstown, Dublin 15",Three bed,Semi detached house,1105.11,D15
2014,Dublin 16,Three bed,Semi detached house,1307.71,D16
2014,"Ballinteer, Dublin 16",Three bed,Semi detached house,1362.92,D16
2014,"Dundrum, Dublin 16",Three bed,Semi detached house,1442.86,D16
2014,"Knocklyon, Dublin 16",Three bed,Semi detached house,1275.91,D16
2014,"Rathfarnham, Dublin 16",Three bed,Semi detached house,1330.21,D16
2014,Dublin 17,Three bed,Semi detached house,1117.53,D17
2014,Dublin 18,Three bed,Semi detached house,1395.72,D18
2014,"Cabinteely, Dublin 18",Three bed,Semi detached house,1372.92,D18
2014,"Foxrock, Dublin 18",Three bed,Semi detached house,1531.17,D18
2014,"Leopardstown, Dublin 18",Three bed,Semi detached house,1414.8,D18
2014,"Sandyford, Dublin 18",Three bed,Semi detached house,1277.76,D18
2014,Dublin 20,Three bed,Semi detached house,1082.7,D20
2014,"Palmerstown, Dublin 20",Three bed,Semi detached house,1070.43,D20
2014,Dublin 24,Three bed,Semi detached house,1053.17,D24
2014,"Ballycullen, Dublin 24",Three bed,Semi detached house,1174.73,D24
2014,"Citywest, Dublin 24",Three bed,Semi detached house,1137.26,D24
2014,"Firhouse, Dublin 24",Three bed,Semi detached house,1141.14,D24
2014,"Tallaght, Dublin 24",Three bed,Semi detached house,1020.8,D24
2014,"Balbriggan, Dublin",Three bed,Terrace house,893.2,D1
2014,"Blackrock, Dublin",Three bed,Terrace house,1584.19,D18
2014,"Lucan, Dublin",Three bed,Terrace house,1093.1,D20
2014,"Lusk, Dublin",Three bed,Terrace house,983.72,D1
2014,"Malahide, Dublin",Three bed,Terrace house,1442.9,D17
2014,"Rush, Dublin",Three bed,Terrace house,950.3,D1
2014,"Stillorgan, Dublin",Three bed,Terrace house,1614.22,D18
2014,"Swords, Dublin",Three bed,Terrace house,1099.02,D17
2014,Dublin 1,Three bed,Terrace house,1250.97,D1
2014,Dublin 2,Three bed,Terrace house,1585.0,D2
2014,Dublin 3,Three bed,Terrace house,1283.18,D3
2014,"Clontarf, Dublin 3",Three bed,Terrace house,1543.04,D3
2014,"Drumcondra, Dublin 3",Three bed,Terrace house,1303.49,D3
2014,"East Wall, Dublin 3",Three bed,Terrace house,1091.62,D3
2014,"Marino, Dublin 3",Three bed,Terrace house,1289.69,D3
2014,Dublin 4,Three bed,Terrace house,1983.79,D4
2014,"Ballsbridge, Dublin 4",Three bed,Terrace house,2435.46,D4
2014,"Donnybrook, Dublin 4",Three bed,Terrace house,2035.26,D4
2014,"Sandymount, Dublin 4",Three bed,Terrace house,1807.35,D4
2014,Dublin 5,Three bed,Terrace house,1142.87,D5
2014,"Artane, Dublin 5",Three bed,Terrace house,1133.62,D5
2014,"Raheny, Dublin 5",Three bed,Terrace house,1198.1,D5
2014,Dublin 6,Three bed,Terrace house,1762.18,D6
2014,"Harolds Cross, Dublin 6",Three bed,Terrace house,1483.58,D6
2014,"Ranelagh, Dublin 6",Three bed,Terrace house,2022.12,D6
2014,"Rathgar, Dublin 6",Three bed,Terrace house,1573.91,D6
2014,"Rathmines, Dublin 6",Three bed,Terrace house,1835.23,D6
2014,Dublin 6W,Three bed,Terrace house,1391.15,D6W
2014,"Harolds Cross, Dublin 6W",Three bed,Terrace house,1467.47,D6W
2014,"Terenure, Dublin 6W",Three bed,Terrace house,1428.09,D6W
2014,Dublin 7,Three bed,Terrace house,1187.31,D7
2014,"Cabra, Dublin 7",Three bed,Terrace house,1090.42,D7
2014,"Navan Road, Dublin 7",Three bed,Terrace house,1127.94,D7
2014,"Phibsboro, Dublin 7",Three bed,Terrace house,1175.0,D7
2014,Dublin 8,Three bed,Terrace house,1374.01,D8
2014,"Inchicore, Dublin 8",Three bed,Terrace house,1164.9,D8
2014,"Kilmainham , Dublin 8",Three bed,Terrace house,1289.85,D8
2014,Dublin 9,Three bed,Terrace house,1251.69,D9
2014,"Drumcondra, Dublin 9",Three bed,Terrace house,1352.93,D9
2014,"Glasnevin, Dublin 9",Three bed,Terrace house,1172.02,D9
2014,Dublin 10,Three bed,Terrace house,964.56,D10
2014,"Ballyfermot, Dublin 10",Three bed,Terrace house,964.03,D10
2014,Dublin 11,Three bed,Terrace house,1027.25,D11
2014,"Finglas, Dublin 11",Three bed,Terrace house,1003.19,D11
2014,"Glasnevin, Dublin 11",Three bed,Terrace house,1092.34,D11
2014,Dublin 12,Three bed,Terrace house,1108.93,D12
2014,"Crumlin, Dublin 12",Three bed,Terrace house,1071.76,D12
2014,"Drimnagh, Dublin 12",Three bed,Terrace house,1086.51,D12
2014,"Kimmage, Dublin 12",Three bed,Terrace house,1196.14,D12
2014,"Walkinstown, Dublin 12",Three bed,Terrace house,1122.31,D12
2014,Dublin 13,Three bed,Terrace house,1135.82,D13
2014,"Baldoyle, Dublin 13",Three bed,Terrace house,1100.0,D13
2014,"Sutton, Dublin 13",Three bed,Terrace house,1151.18,D13
2014,Dublin 14,Three bed,Terrace house,1475.22,D14
2014,"Rathfarnham, Dublin 14",Three bed,Terrace house,1316.94,D14
2014,Dublin 15,Three bed,Terrace house,1078.66,D15
2014,"Blanchardstown, Dublin 15",Three bed,Terrace house,963.56,D15
2014,"Castleknock, Dublin 15",Three bed,Terrace house,1193.75,D15
2014,"Clonee, Dublin 15",Three bed,Terrace house,1037.8,D15
2014,"Clonsilla, Dublin 15",Three bed,Terrace house,1036.46,D15
2014,"Ongar, Dublin 15",Three bed,Terrace house,1100.68,D15
2014,"Tyrrelstown, Dublin 15",Three bed,Terrace house,1071.21,D15
2014,Dublin 16,Three bed,Terrace house,1288.94,D16
2014,"Dundrum, Dublin 16",Three bed,Terrace house,1581.45,D16
2014,"Rathfarnham, Dublin 16",Three bed,Terrace house,1300.55,D16
2014,Dublin 17,Three bed,Terrace house,980.92,D17
2014,Dublin 18,Three bed,Terrace house,1444.94,D18
2014,Dublin 20,Three bed,Terrace house,1131.57,D20
2014,Dublin 24,Three bed,Terrace house,1014.2,D24
2014,"Citywest, Dublin 24",Three bed,Terrace house,1124.22,D24
2014,"Tallaght, Dublin 24",Three bed,Terrace house,987.72,D24
2014,"Balbriggan, Dublin",Three bed,Apartment,891.94,D1
2014,"Blackrock, Dublin",Three bed,Apartment,1678.28,D18
2014,"Dun Laoghaire, Dublin",Three bed,Apartment,1982.12,D18
2014,"Lucan, Dublin",Three bed,Apartment,1154.95,D20
2014,"Malahide, Dublin",Three bed,Apartment,1350.86,D17
2014,"Saggart, Dublin",Three bed,Apartment,1071.16,D24
2014,"Stillorgan, Dublin",Three bed,Apartment,1806.95,D18
2014,"Swords, Dublin",Three bed,Apartment,1131.1,D17
2014,Dublin 1,Three bed,Apartment,1614.62,D1
2014,"I.F.S.C., Dublin 1",Three bed,Apartment,2623.68,D1
2014,Dublin 2,Three bed,Apartment,1832.02,D2
2014,Dublin 3,Three bed,Apartment,1494.99,D3
2014,"Drumcondra, Dublin 3",Three bed,Apartment,1479.38,D3
2014,Dublin 4,Three bed,Apartment,1982.39,D4
2014,"Ballsbridge, Dublin 4",Three bed,Apartment,2067.01,D4
2014,"Ringsend, Dublin 4",Three bed,Apartment,1837.16,D4
2014,Dublin 6,Three bed,Apartment,1615.73,D6
2014,"Milltown, Dublin 6",Three bed,Apartment,1782.5,D6
2014,"Rathmines, Dublin 6",Three bed,Apartment,1480.78,D6
2014,Dublin 6W,Three bed,Apartment,1471.94,D6W
2014,Dublin 7,Three bed,Apartment,1527.38,D7
2014,"Smithfield, Dublin 7",Three bed,Apartment,1791.95,D7
2014,Dublin 8,Three bed,Apartment,1532.42,D8
2014,"Inchicore, Dublin 8",Three bed,Apartment,1333.16,D8
2014,"Islandbridge, Dublin 8",Three bed,Apartment,1685.33,D8
2014,"Kilmainham , Dublin 8",Three bed,Apartment,1419.81,D8
2014,Dublin 9,Three bed,Apartment,1327.42,D9
2014,"Drumcondra, Dublin 9",Three bed,Apartment,1510.92,D9
2014,"Santry, Dublin 9",Three bed,Apartment,1178.73,D9
2014,Dublin 11,Three bed,Apartment,1119.43,D11
2014,"Finglas, Dublin 11",Three bed,Apartment,1128.75,D11
2014,Dublin 12,Three bed,Apartment,1335.11,D12
2014,"Drimnagh, Dublin 12",Three bed,Apartment,1459.44,D12
2014,Dublin 13,Three bed,Apartment,1246.62,D13
2014,"Clongriffin, Dublin 13",Three bed,Apartment,1186.84,D13
2014,Dublin 14,Three bed,Apartment,1665.65,D14
2014,Dublin 15,Three bed,Apartment,1182.21,D15
2014,"Ashtown, Dublin 15",Three bed,Apartment,1238.65,D15
2014,"Blanchardstown, Dublin 15",Three bed,Apartment,1105.54,D15
2014,"Castleknock, Dublin 15",Three bed,Apartment,1342.34,D15
2014,"Royal Canal Park, Dublin 15",Three bed,Apartment,1217.65,D15
2014,"Tyrrelstown, Dublin 15",Three bed,Apartment,999.35,D15
2014,Dublin 16,Three bed,Apartment,1536.53,D16
2014,"Dundrum, Dublin 16",Three bed,Apartment,1844.85,D16
2014,"Rathfarnham, Dublin 16",Three bed,Apartment,1472.08,D16
2014,Dublin 18,Three bed,Apartment,1530.99,D18
2014,"Cabinteely, Dublin 18",Three bed,Apartment,1397.47,D18
2014,"Leopardstown, Dublin 18",Three bed,Apartment,1688.51,D18
2014,"Sandyford, Dublin 18",Three bed,Apartment,1512.74,D18
2014,Dublin 20,Three bed,Apartment,1232.98,D20
2014,Dublin 24,Three bed,Apartment,1107.86,D24
2014,"Citywest, Dublin 24",Three bed,Apartment,1089.24,D24
2014,"Tallaght, Dublin 24",Three bed,Apartment,1115.65,D24
2014,Dublin 6,Three bed,Other flats,1295.93,D6
2014,"Rathmines, Dublin 6",Three bed,Other flats,1241.44,D6
2014,"Blackrock, Dublin",Four plus bed,Detached house,2525.05,D18
2014,"Lucan, Dublin",Four plus bed,Detached house,1383.13,D20
2014,"Malahide, Dublin",Four plus bed,Detached house,2757.46,D17
2014,Dublin 4,Four plus bed,Detached house,2923.75,D4
2014,Dublin 6,Four plus bed,Detached house,2215.98,D6
2014,Dublin 14,Four plus bed,Detached house,2152.72,D14
2014,Dublin 15,Four plus bed,Detached house,1456.3,D15
2014,"Castleknock, Dublin 15",Four plus bed,Detached house,1841.68,D15
2014,Dublin 16,Four plus bed,Detached house,1673.24,D16
2014,"Rathfarnham, Dublin 16",Four plus bed,Detached house,1722.58,D16
2014,Dublin 18,Four plus bed,Detached house,2442.85,D18
2014,"Cabinteely, Dublin 18",Four plus bed,Detached house,2085.11,D18
2014,"Foxrock, Dublin 18",Four plus bed,Detached house,2766.18,D18
2014,Dublin 24,Four plus bed,Detached house,1269.33,D24
2014,"Blackrock, Dublin",Four plus bed,Semi detached house,2128.79,D18
2014,"Booterstown, Dublin",Four plus bed,Semi detached house,2208.42,D4
2014,"Lucan, Dublin",Four plus bed,Semi detached house,1177.65,D20
2014,"Malahide, Dublin",Four plus bed,Semi detached house,1611.61,D17
2014,"Shankill, Dublin",Four plus bed,Semi detached house,1442.86,D18
2014,"Stillorgan, Dublin",Four plus bed,Semi detached house,1837.55,D18
2014,"Swords, Dublin",Four plus bed,Semi detached house,1209.12,D17
2014,Dublin 3,Four plus bed,Semi detached house,1694.81,D3
2014,"Clontarf, Dublin 3",Four plus bed,Semi detached house,1829.84,D3
2014,"Drumcondra, Dublin 3",Four plus bed,Semi detached house,1623.18,D3
2014,Dublin 4,Four plus bed,Semi detached house,2676.56,D4
2014,"Ballsbridge, Dublin 4",Four plus bed,Semi detached house,2856.05,D4
2014,"Sandymount, Dublin 4",Four plus bed,Semi detached house,2476.26,D4
2014,Dublin 5,Four plus bed,Semi detached house,1369.09,D5
2014,Dublin 6,Four plus bed,Semi detached house,2306.73,D6
2014,"Ranelagh, Dublin 6",Four plus bed,Semi detached house,2470.73,D6
2014,Dublin 6W,Four plus bed,Semi detached house,1784.95,D6W
2014,"Templeogue, Dublin 6W",Four plus bed,Semi detached house,1448.55,D6W
2014,"Terenure, Dublin 6W",Four plus bed,Semi detached house,2037.5,D6W
2014,Dublin 7,Four plus bed,Semi detached house,1546.9,D7
2014,Dublin 8,Four plus bed,Semi detached house,1521.25,D8
2014,Dublin 9,Four plus bed,Semi detached house,1497.35,D9
2014,"Drumcondra, Dublin 9",Four plus bed,Semi detached house,1555.68,D9
2014,"Glasnevin, Dublin 9",Four plus bed,Semi detached house,1467.96,D9
2014,"Santry, Dublin 9",Four plus bed,Semi detached house,1398.15,D9
2014,Dublin 11,Four plus bed,Semi detached house,1408.58,D11
2014,Dublin 12,Four plus bed,Semi detached house,1386.74,D12
2014,Dublin 13,Four plus bed,Semi detached house,1543.24,D13
2014,"Balgriffin, Dublin 13",Four plus bed,Semi detached house,1739.06,D13
2014,Dublin 14,Four plus bed,Semi detached house,1930.71,D14
2014,"Churchtown, Dublin 14",Four plus bed,Semi detached house,1975.16,D14
2014,"Clonskeagh, Dublin 14",Four plus bed,Semi detached house,2176.25,D14
2014,"Dundrum, Dublin 14",Four plus bed,Semi detached house,2045.65,D14
2014,"Goatstown, Dublin 14",Four plus bed,Semi detached house,2037.17,D14
2014,"Rathfarnham, Dublin 14",Four plus bed,Semi detached house,1677.78,D14
2014,Dublin 15,Four plus bed,Semi detached house,1228.82,D15
2014,"Castleknock, Dublin 15",Four plus bed,Semi detached house,1343.0,D15
2014,"Clonee, Dublin 15",Four plus bed,Semi detached house,1203.23,D15
2014,"Clonsilla, Dublin 15",Four plus bed,Semi detached house,1208.91,D15
2014,"Tyrrelstown, Dublin 15",Four plus bed,Semi detached house,1160.39,D15
2014,Dublin 16,Four plus bed,Semi detached house,1566.62,D16
2014,"Dundrum, Dublin 16",Four plus bed,Semi detached house,1951.13,D16
2014,"Knocklyon, Dublin 16",Four plus bed,Semi detached house,1490.91,D16
2014,"Rathfarnham, Dublin 16",Four plus bed,Semi detached house,1659.94,D16
2014,Dublin 18,Four plus bed,Semi detached house,1741.57,D18
2014,"Foxrock, Dublin 18",Four plus bed,Semi detached house,1746.5,D18
2014,"Leopardstown, Dublin 18",Four plus bed,Semi detached house,1783.24,D18
2014,Dublin 20,Four plus bed,Semi detached house,1125.57,D20
2014,Dublin 24,Four plus bed,Semi detached house,1235.18,D24
2014,"Tallaght, Dublin 24",Four plus bed,Semi detached house,1216.63,D24
2014,"Malahide, Dublin",Four plus bed,Terrace house,1975.69,D17
2014,Dublin 1,Four plus bed,Terrace house,2151.18,D1
2014,Dublin 3,Four plus bed,Terrace house,1544.36,D3
2014,"Drumcondra, Dublin 3",Four plus bed,Terrace house,1600.81,D3
2014,"Fairview, Dublin 3",Four plus bed,Terrace house,1569.33,D3
2014,Dublin 4,Four plus bed,Terrace house,2638.88,D4
2014,"Ballsbridge, Dublin 4",Four plus bed,Terrace house,2792.36,D4
2014,Dublin 6,Four plus bed,Terrace house,2102.58,D6
2014,"Ranelagh, Dublin 6",Four plus bed,Terrace house,1976.34,D6
2014,"Rathmines, Dublin 6",Four plus bed,Terrace house,1907.84,D6
2014,Dublin 6W,Four plus bed,Terrace house,1895.05,D6W
2014,Dublin 7,Four plus bed,Terrace house,1577.65,D7
2014,"Phibsboro, Dublin 7",Four plus bed,Terrace house,1458.62,D7
2014,Dublin 8,Four plus bed,Terrace house,1745.45,D8
2014,Dublin 9,Four plus bed,Terrace house,1691.71,D9
2014,"Drumcondra, Dublin 9",Four plus bed,Terrace house,1683.46,D9
2014,"Glasnevin, Dublin 9",Four plus bed,Terrace house,1678.44,D9
2014,Dublin 11,Four plus bed,Terrace house,1308.86,D11
2014,Dublin 12,Four plus bed,Terrace house,1486.93,D12
2014,Dublin 13,Four plus bed,Terrace house,1386.27,D13
2014,"Balgriffin, Dublin 13",Four plus bed,Terrace house,1452.86,D13
2014,Dublin 14,Four plus bed,Terrace house,2134.77,D14
